topic_id	Q0	docno	rank	score	tag
1	Q0	AP880214-0075	1074	0.46927813	run_name
1	Q0	AP880213-0180	1075	0.4687498	run_name
1	Q0	AP880216-0230	1076	0.4687154	run_name
1	Q0	AP880216-0109	1077	0.46859074	run_name
1	Q0	AP880213-0015	1078	0.468159	run_name
1	Q0	AP880216-0235	1079	0.46783635	run_name
1	Q0	AP880214-0004	1080	0.46727288	run_name
1	Q0	AP880216-0120	1081	0.46723023	run_name
1	Q0	AP880217-0115	1082	0.46667197	run_name
1	Q0	AP880214-0093	1083	0.46609536	run_name
1	Q0	AP880213-0112	1084	0.46552777	run_name
1	Q0	AP880213-0113	1085	0.46534252	run_name
1	Q0	AP880215-0241	1086	0.465116	run_name
1	Q0	AP880216-0179	1087	0.46337134	run_name
1	Q0	AP880213-0089	1088	0.4631311	run_name
1	Q0	AP880217-0104	1089	0.46238494	run_name
1	Q0	AP880213-0206	1090	0.4616398	run_name
1	Q0	AP880217-0047	1091	0.460976	run_name
1	Q0	AP880215-0176	1092	0.46059102	run_name
1	Q0	AP880212-0168	1093	0.46015105	run_name
1	Q0	AP880214-0073	1094	0.4598919	run_name
1	Q0	AP880213-0038	1095	0.45982745	run_name
1	Q0	AP880213-0210	1096	0.4595619	run_name
1	Q0	AP880215-0007	1097	0.45927227	run_name
1	Q0	AP880214-0054	1098	0.45896202	run_name
1	Q0	AP880217-0232	1099	0.45880896	run_name
1	Q0	AP880212-0015	1100	0.4575754	run_name
1	Q0	AP880215-0196	1101	0.457293	run_name
1	Q0	AP880217-0228	1102	0.45678577	run_name
1	Q0	AP880215-0129	1103	0.45655492	run_name
1	Q0	AP880217-0255	1104	0.45645103	run_name
1	Q0	AP880212-0067	1105	0.45609874	run_name
1	Q0	AP880217-0150	1106	0.45527175	run_name
1	Q0	AP880217-0209	1107	0.45520613	run_name
1	Q0	AP880212-0138	1108	0.4551938	run_name
1	Q0	AP880217-0114	1109	0.45507059	run_name
1	Q0	AP880213-0010	1110	0.4544392	run_name
1	Q0	AP880215-0078	1111	0.45313218	run_name
1	Q0	AP880212-0001	1112	0.4525785	run_name
1	Q0	AP880215-0133	1113	0.45228276	run_name
1	Q0	AP880217-0180	1114	0.45194852	run_name
1	Q0	AP880213-0063	1115	0.45183787	run_name
1	Q0	AP880212-0027	1116	0.45180175	run_name
1	Q0	AP880216-0068	1117	0.45144498	run_name
1	Q0	AP880216-0024	1118	0.45076987	run_name
1	Q0	AP880216-0162	1119	0.45027062	run_name
1	Q0	AP880217-0137	1120	0.44989654	run_name
1	Q0	AP880217-0192	1121	0.4497332	run_name
1	Q0	AP880216-0159	1122	0.44944954	run_name
1	Q0	AP880213-0200	1123	0.4494493	run_name
1	Q0	AP880212-0148	1124	0.44924718	run_name
1	Q0	AP880212-0124	1125	0.4491911	run_name
1	Q0	AP880216-0085	1126	0.44913784	run_name
1	Q0	AP880217-0168	1127	0.4490574	run_name
1	Q0	AP880216-0052	1128	0.44670033	run_name
1	Q0	AP880212-0162	1129	0.4465605	run_name
1	Q0	AP880213-0101	1130	0.44651276	run_name
1	Q0	AP880217-0247	1131	0.4455743	run_name
1	Q0	AP880217-0107	1132	0.44535622	run_name
1	Q0	AP880217-0162	1133	0.44467992	run_name
1	Q0	AP880215-0246	1134	0.44444415	run_name
1	Q0	AP880215-0236	1135	0.44441724	run_name
1	Q0	AP880216-0027	1136	0.44416842	run_name
1	Q0	AP880213-0005	1137	0.44412318	run_name
1	Q0	AP880217-0235	1138	0.44254708	run_name
1	Q0	AP880216-0057	1139	0.44247124	run_name
1	Q0	AP880214-0022	1140	0.44202575	run_name
1	Q0	AP880217-0190	1141	0.44117844	run_name
1	Q0	AP880213-0111	1142	0.44081247	run_name
1	Q0	AP880216-0065	1143	0.43986285	run_name
1	Q0	AP880212-0053	1144	0.43919176	run_name
1	Q0	AP880213-0093	1145	0.43918025	run_name
1	Q0	AP880215-0112	1146	0.43879527	run_name
1	Q0	AP880214-0007	1147	0.43865195	run_name
1	Q0	AP880215-0001	1148	0.4385685	run_name
1	Q0	AP880216-0233	1149	0.4379862	run_name
1	Q0	AP880216-0208	1150	0.43774375	run_name
1	Q0	AP880216-0028	1151	0.43758675	run_name
1	Q0	AP880214-0027	1152	0.43590367	run_name
1	Q0	AP880212-0039	1153	0.4347289	run_name
1	Q0	AP880215-0124	1154	0.43451577	run_name
1	Q0	AP880216-0175	1155	0.433463	run_name
1	Q0	AP880217-0067	1156	0.4333993	run_name
1	Q0	AP880215-0036	1157	0.43220818	run_name
1	Q0	AP880213-0088	1158	0.43133318	run_name
1	Q0	AP880215-0218	1159	0.4307193	run_name
1	Q0	AP880213-0143	1160	0.4298027	run_name
1	Q0	AP880217-0204	1161	0.42886403	run_name
1	Q0	AP880217-0233	1162	0.42824644	run_name
1	Q0	AP880217-0294	1163	0.42750522	run_name
1	Q0	AP880215-0038	1164	0.42641968	run_name
1	Q0	AP880213-0024	1165	0.42583752	run_name
1	Q0	AP880213-0199	1166	0.4254158	run_name
1	Q0	AP880217-0014	1167	0.42490634	run_name
1	Q0	AP880215-0006	1168	0.4241811	run_name
1	Q0	AP880216-0029	1169	0.42206323	run_name
1	Q0	AP880212-0073	1170	0.42150638	run_name
1	Q0	AP880213-0107	1171	0.42115873	run_name
1	Q0	AP880213-0030	1172	0.42087796	run_name
1	Q0	AP880215-0002	1173	0.42065912	run_name
1	Q0	AP880212-0139	1174	0.4191619	run_name
1	Q0	AP880214-0001	1175	0.41915053	run_name
1	Q0	AP880212-0045	1176	0.41909412	run_name
1	Q0	AP880217-0037	1177	0.41811353	run_name
1	Q0	AP880217-0054	1178	0.4121395	run_name
1	Q0	AP880216-0228	1179	0.41188896	run_name
1	Q0	AP880217-0220	1180	0.41170147	run_name
1	Q0	AP880216-0022	1181	0.41028437	run_name
1	Q0	AP880215-0024	1182	0.4102255	run_name
1	Q0	AP880213-0161	1183	0.40888828	run_name
1	Q0	AP880214-0071	1184	0.40861267	run_name
1	Q0	AP880217-0042	1185	0.40835357	run_name
1	Q0	AP880212-0156	1186	0.40735072	run_name
1	Q0	AP880213-0157	1187	0.40517962	run_name
1	Q0	AP880217-0227	1188	0.40302172	run_name
1	Q0	AP880215-0052	1189	0.40299612	run_name
1	Q0	AP880215-0153	1190	0.40234566	run_name
1	Q0	AP880217-0088	1191	0.4014071	run_name
1	Q0	AP880216-0204	1192	0.40104005	run_name
1	Q0	AP880215-0220	1193	0.40011713	run_name
1	Q0	AP880213-0032	1194	0.3991056	run_name
1	Q0	AP880217-0239	1195	0.39902207	run_name
1	Q0	AP880213-0071	1196	0.3971233	run_name
1	Q0	AP880217-0034	1197	0.3946226	run_name
1	Q0	AP880217-0085	1198	0.39441565	run_name
1	Q0	AP880212-0106	1199	0.3929628	run_name
1	Q0	AP880212-0080	1200	0.3861192	run_name
1	Q0	AP880216-0127	1201	0.38453832	run_name
1	Q0	AP880213-0204	1202	0.38432357	run_name
1	Q0	AP880215-0141	1203	0.38349807	run_name
1	Q0	AP880215-0101	1204	0.3779558	run_name
1	Q0	AP880212-0128	1205	0.37659457	run_name
1	Q0	AP880215-0084	1206	0.37560725	run_name
1	Q0	AP880213-0171	1207	0.37517467	run_name
1	Q0	AP880212-0123	1208	0.3746179	run_name
1	Q0	AP880216-0113	1209	0.37428716	run_name
1	Q0	AP880213-0137	1210	0.3739451	run_name
1	Q0	AP880215-0187	1211	0.37230393	run_name
1	Q0	AP880212-0167	1212	0.3720396	run_name
1	Q0	AP880213-0155	1213	0.37125123	run_name
1	Q0	AP880217-0299	1214	0.37063697	run_name
1	Q0	AP880216-0171	1215	0.3695275	run_name
1	Q0	AP880216-0039	1216	0.36948398	run_name
1	Q0	AP880212-0057	1217	0.36846513	run_name
1	Q0	AP880214-0034	1218	0.3684057	run_name
1	Q0	AP880216-0015	1219	0.36676577	run_name
1	Q0	AP880215-0027	1220	0.36524624	run_name
1	Q0	AP880215-0201	1221	0.36347327	run_name
1	Q0	AP880217-0183	1222	0.36335358	run_name
1	Q0	AP880212-0149	1223	0.36263782	run_name
1	Q0	AP880215-0130	1224	0.36199105	run_name
1	Q0	AP880217-0005	1225	0.36193025	run_name
1	Q0	AP880217-0154	1226	0.3615162	run_name
1	Q0	AP880216-0047	1227	0.36122534	run_name
1	Q0	AP880213-0159	1228	0.36032805	run_name
1	Q0	AP880214-0078	1229	0.36012083	run_name
1	Q0	AP880215-0045	1230	0.35763967	run_name
1	Q0	AP880215-0030	1231	0.35661995	run_name
1	Q0	AP880217-0082	1232	0.35606694	run_name
1	Q0	AP880215-0206	1233	0.35426897	run_name
1	Q0	AP880217-0057	1234	0.34864333	run_name
1	Q0	AP880215-0020	1235	0.34587875	run_name
1	Q0	AP880215-0174	1236	0.3452408	run_name
1	Q0	AP880216-0133	1237	0.34456903	run_name
1	Q0	AP880213-0125	1238	0.3435562	run_name
1	Q0	AP880213-0049	1239	0.3395647	run_name
1	Q0	AP880213-0128	1240	0.33611244	run_name
1	Q0	AP880212-0038	1241	0.33581218	run_name
1	Q0	AP880217-0038	1242	0.33530104	run_name
1	Q0	AP880217-0189	1243	0.333999	run_name
1	Q0	AP880213-0201	1244	0.33238012	run_name
1	Q0	AP880215-0171	1245	0.32631147	run_name
1	Q0	AP880212-0126	1246	0.32072583	run_name
1	Q0	AP880217-0199	1247	0.31413418	run_name
1	Q0	AP880213-0016	1248	0.31398508	run_name
1	Q0	AP880213-0132	1249	0.30965534	run_name
1	Q0	AP880214-0063	1250	0.3079052	run_name
1	Q0	AP880215-0114	1251	0.306511	run_name
1	Q0	AP880214-0026	1252	0.29004642	run_name
1	Q0	AP880212-0087	1253	0.28545737	run_name
1	Q0	AP880216-0186	1254	0.27686214	run_name
1	Q0	AP880214-0030	1255	0.2663132	run_name
1	Q0	AP880217-0087	1256	0.2606597	run_name
1	Q0	AP880213-0190	1257	0.22859018	run_name
1	Q0	AP880216-0012	1258	0.21474667	run_name
1	Q0	AP880212-0054	1259	0.17908973	run_name
1	Q0	AP880212-0117	1260	0.055981707	run_name
1	Q0	AP880217-0185	1261	0.050266102	run_name
1	Q0	AP880215-0229	1262	0.03825297	run_name
1	Q0	AP880215-0008	1263	0.03352708	run_name
1	Q0	AP880215-0228	1264	-0.062912434	run_name
1	Q0	AP880216-0034	1265	-0.14685515	run_name
1	Q0	AP880213-0130	1266	-0.19481455	run_name
